date,mxn_usd_spot,mxn_fwd_1m,min_max_spread,bid_ask_spread,mxn_interbank_1m,mxn_sov_10y,usa_libor_1m,usa_sov_10y,vix,oil_prices,eur_usd_spot
5/13/2011,11.7278,355,0.1733,0.0058,4.84,7.145,0.1971,3.1709,17.07,99.65,1.4117
5/16/2011,11.7727,385,0.088,0.0048,4.8599,7.151,0.197,3.147,18.24,97.37,1.4156
5/17/2011,11.716,376.5,0.079,0.0072,4.8588,7.123,0.197,3.1158,17.55,96.91,1.4237
5/18/2011,11.7056,362.5,0.0559,0.0072,4.8465,7.089,0.19575,3.1801,16.23,100.1,1.4248
5/19/2011,11.6295,358.5,0.1075,0.0182,4.8481,7.067,0.19525,3.1709,15.52,98.44,1.431
5/20/2011,11.6473,362,0.0957,0.0185,4.83,7.03,0.19475,3.1451,17.43,99.49,1.416
5/23/2011,11.7455,393,0.1195,0.003,4.835,7.049,0.194,3.1286,18.27,97.7,1.4048
5/24/2011,11.6922,389.5,0.0733,0.0045,4.84,7.014,0.1927,3.1139,17.82,99.59,1.41
5/25/2011,11.6704,365,0.0656,0.004,4.8568,7.006,0.19235,3.1304,17.07,101.32,1.4088
5/26/2011,11.6682,356,0.081,0.0205,4.8686,6.945,0.19125,3.0572,16.09,100.23,1.4144
5/27/2011,11.6035,347,0.0926,0.005,4.845,6.926,0.19103,3.0735,15.98,100.59,1.4319
5/30/2011,11.6084,347,0.0334,0.0224,4.8449,6.908,0.19103,3.0735,15.98,100.59,1.4282
5/31/2011,11.5693,380,0.0608,0.0045,4.8725,6.912,0.19043,3.0607,15.45,102.7,1.4397
6/1/2011,11.7091,371.5,0.1637,0.0043,4.8699,6.852,0.19043,2.9408,18.3,100.29,1.4328
6/2/2011,11.632,351,0.0971,0.0039,4.86,6.888,0.19018,3.0297,18.09,100.4,1.4491
6/3/2011,11.6638,329,0.1029,0.0078,4.85,6.874,0.1898,2.9859,17.95,100.22,1.4635
6/6/2011,11.7469,342,0.1178,0.0062,4.83,6.912,0.18955,2.995,18.49,99.01,1.4576
6/7/2011,11.7569,373,0.0884,0.0054,4.85,6.921,0.18955,2.9949,18.07,99.09,1.4691
6/8/2011,11.8453,372,0.0941,0.0025,4.825,6.906,0.18955,2.9387,18.79,100.74,1.4583
6/9/2011,11.773,357,0.0929,0.004,4.85,6.955,0.18955,2.9967,17.77,101.93,1.451
6/10/2011,11.9065,361,0.1417,0.0059,4.855,6.987,0.18855,2.9693,18.86,99.29,1.4347
6/13/2011,11.8583,362,0.0761,0.0035,4.8689,6.969,0.18705,2.9838,19.61,97.3,1.4413
6/14/2011,11.7972,376.5,0.0989,0.0043,4.835,7.011,0.18555,3.0972,18.26,99.37,1.4441
6/15/2011,11.9152,359,0.1574,0.0065,4.82,6.975,0.1853,2.9692,21.32,94.81,1.418
6/16/2011,11.9515,359.5,0.1171,0.003,4.8435,7.048,0.1858,2.9274,22.73,94.95,1.421
6/17/2011,11.9023,349.5,0.1131,0.0028,4.8175,7.032,0.1858,2.9445,21.85,93.01,1.4302
6/20/2011,11.867,343.5,0.1041,0.0077,4.845,6.994,0.1858,2.958,19.99,93.26,1.4304
6/21/2011,11.7775,354.5,0.1071,0.004,4.835,6.926,0.1858,2.9835,18.86,93.4,1.4411
6/22/2011,11.7945,348,0.0778,0.0087,4.85,6.881,0.1858,2.9825,18.52,95.41,1.4356
6/23/2011,11.8625,341.5,0.1401,0.004,4.835,6.848,0.1858,2.9116,19.29,91.02,1.4256
6/24/2011,11.9001,340.5,0.0789,0.0098,4.845,6.842,0.18555,2.8636,21.1,91.16,1.4189
6/27/2011,11.8904,305,0.078,0.0047,4.8495,6.899,0.18555,2.9305,20.56,90.61,1.4287
6/28/2011,11.8067,294,0.1089,0.0073,4.8475,6.933,0.18555,3.0308,19.17,92.89,1.4371
6/29/2011,11.7538,321,0.078,1.00E-04,4.845,6.93,0.18555,3.1118,17.27,94.77,1.4435
6/30/2011,11.7135,315,0.0725,0.011,4.85,6.985,0.18555,3.16,16.52,95.42,1.4502
7/1/2011,11.6071,350,0.1435,0.0044,4.8556,6.992,0.18505,3.1823,15.87,94.94,1.4526
7/4/2011,11.5893,348,0.0548,0.0118,4.845,6.943,0.18505,3.1823,15.87,94.94,1.4539
7/5/2011,11.6355,331.5,0.0856,0.0034,4.84,6.995,0.18505,3.121,16.06,96.89,1.4429
7/6/2011,11.6267,317.5,0.0646,0.004,4.8389,6.971,0.18525,3.108,16.34,96.65,1.4319
7/7/2011,11.541,326.5,0.1016,0.0068,4.85,6.96,0.18575,3.1377,15.95,98.67,1.4362
7/8/2011,11.6256,335,0.1213,0.0215,4.839,6.874,0.18575,3.0268,15.95,96.2,1.4264
7/11/2011,11.7618,347.5,0.1799,0.0047,4.826,6.863,0.18575,2.9189,18.39,95.15,1.4029
7/12/2011,11.7927,349.5,0.2166,0.0118,4.8185,6.892,0.1865,2.877,19.87,97.43,1.3976
7/13/2011,11.6839,341,0.1373,0.0027,4.8081,6.88,0.1865,2.8824,19.91,98.05,1.4159
7/14/2011,11.7215,345,0.0973,0.003,4.81,6.818,0.1865,2.9534,20.8,95.69,1.4143
7/15/2011,11.742,352.5,0.0668,0.016,4.8031,6.777,0.1865,2.9058,19.53,97.24,1.4152
7/18/2011,11.7213,376.5,0.0909,0.004,4.795,6.776,0.18625,2.9276,20.95,95.93,1.4113
7/19/2011,11.6578,365,0.0802,0.0047,4.8,6.75,0.18625,2.8802,19.21,97.5,1.4154
7/20/2011,11.6509,361.5,0.0503,0.0039,4.809,6.792,0.18725,2.9275,19.09,98.14,1.4215
7/21/2011,11.591,357.5,0.0936,0.0034,4.79,6.811,0.18725,3.0136,17.56,99.13,1.4425
7/22/2011,11.6366,355,0.0771,0.0052,4.7975,6.819,0.18725,2.9621,17.52,99.87,1.4358
7/25/2011,11.6438,366,0.1015,0.004,4.815,6.818,0.18725,3.0006,19.35,99.2,1.4377
7/26/2011,11.6252,350.5,0.0988,0.0035,4.83,6.786,0.18725,2.9529,20.23,99.59,1.4511
7/27/2011,11.6459,366.5,0.0893,0.0058,4.8125,6.764,0.18725,2.9803,22.98,97.4,1.4369
7/28/2011,11.7108,357,0.132,0.0075,4.815,6.751,0.18825,2.9454,23.74,97.44,1.433
7/29/2011,11.7354,334,0.0889,0.004,4.805,6.598,0.1911,2.7961,25.25,95.7,1.4398
8/1/2011,11.7199,358,0.152,0.0048,4.8225,6.427,0.19206,2.7437,23.66,94.89,1.425
8/2/2011,11.8458,364.5,0.1441,0.0048,4.815,6.356,0.20083,2.6114,24.79,93.79,1.4202
8/3/2011,11.8193,359,0.097,0.004,4.825,6.264,0.20556,2.6202,23.38,91.93,1.4323
8/4/2011,12.0522,367,0.2667,0.0054,4.81,6.106,0.20506,2.4028,31.66,86.63,1.4092
8/5/2011,11.9914,352,0.1535,0.0057,4.82,6.17,0.2055,2.5585,32,86.88,1.4281
8/8/2011,12.3252,389.5,0.3241,0.0059,4.82,6.275,0.20578,2.3179,48,81.31,1.4179
8/9/2011,12.0391,349,0.7483,0.009,4.81,6.322,0.208,2.2488,35.06,79.3,1.4375
8/10/2011,12.5536,359.5,0.5747,0.0273,4.81,6.109,0.20711,2.1061,42.99,82.89,1.4178
8/11/2011,12.2748,332,0.3883,0.004,4.81,6.105,0.20722,2.3399,39,85.72,1.424
8/12/2011,12.3087,363,0.1702,0.0125,4.8,6.121,0.20833,2.2548,36.36,85.38,1.4248
8/15/2011,12.2296,362,0.1321,0.0082,4.82,6.095,0.21022,2.3053,31.87,87.88,1.4444
8/16/2011,12.2575,372.5,0.0824,0.005,4.825,6.01,0.21022,2.2196,32.85,86.65,1.4407
8/17/2011,12.1689,350.5,0.143,0.0071,4.8217,5.932,0.21244,2.1652,31.58,87.58,1.4427
8/18/2011,12.2633,341,0.2662,0.01,4.7975,5.809,0.213,2.0624,42.67,82.38,1.4333
8/19/2011,12.298,341.5,0.1706,0.0153,4.805,5.848,0.21544,2.0623,43.05,82.26,1.4397
8/22/2011,12.3571,347.5,0.156,0.0044,4.7987,5.82,0.21678,2.1058,42.44,84.12,1.4358
8/23/2011,12.3131,356.5,0.1205,0.0086,4.805,5.811,0.21839,2.153,36.27,85.44,1.4441
8/24/2011,12.4811,353.5,0.1826,0.0078,4.8036,6.097,0.21894,2.2994,35.9,85.16,1.4414
8/25/2011,12.51,341,0.1617,0.0047,4.79,6.14,0.22083,2.2286,39.76,85.3,1.4379
8/26/2011,12.4549,317,0.1271,0.0053,4.78,5.905,0.22094,2.1899,35.59,85.37,1.45
8/29/2011,12.4622,307,0.1161,0.0064,4.79,5.999,0.22094,2.2561,32.28,87.27,1.4511
8/30/2011,12.5322,303,0.1478,0.0045,4.8,6.051,0.2215,2.1767,32.89,88.9,1.4441
8/31/2011,12.3327,316,0.2703,0.0097,4.7925,6.09,0.2215,2.2234,31.62,88.81,1.4376
9/1/2011,12.2908,323.5,0.1662,0.0085,4.7855,6.065,0.2215,2.1302,31.82,88.93,1.4259
9/2/2011,12.4079,360,0.1621,0.009,4.77,5.992,0.22178,1.9857,33.92,86.45,1.4205
9/5/2011,12.5372,360,0.2358,0.0129,4.775,6.051,0.22439,1.9857,33.92,86.45,1.4097
9/6/2011,12.5119,375,0.1234,0.0116,4.7745,6.014,0.226,1.984,37,86.02,1.3998
9/7/2011,12.4638,332.5,0.113,0.0099,4.765,6.14,0.22611,2.0429,33.38,89.34,1.4098
9/8/2011,12.5146,306,0.0871,0.004,4.77,6.008,0.225,1.9787,34.32,89.05,1.3882
9/9/2011,12.6919,326,0.2128,0.0112,4.75,6.144,0.22611,1.9183,38.52,87.24,1.3655
9/12/2011,12.8429,353.5,0.341,0.0064,4.772,6.366,0.22861,1.9475,38.59,88.19,1.3679
9/13/2011,12.884,367.5,0.2063,0.0034,4.75,6.421,0.229,1.9906,36.91,90.21,1.3678
9/14/2011,12.9331,360,0.1618,0.0117,4.76,6.332,0.22939,1.9837,34.6,88.91,1.3755
9/15/2011,12.9456,368.5,0.1817,0.0004,4.75,6.339,0.22994,2.082,31.97,89.4,1.3877
9/16/2011,13.0464,360,0.1736,0.0252,4.75,6.345,0.2305,2.0479,30.98,87.96,1.3799
9/19/2011,13.1227,400,0.2928,0.0102,4.78,6.52,0.23072,1.9506,32.73,85.7,1.3685
9/20/2011,13.2299,416.5,0.1841,0.0083,4.7825,6.482,0.23183,1.9385,32.86,86.89,1.37
9/21/2011,13.7056,440,0.5242,0.0212,4.78,6.506,0.2335,1.8576,37.32,85.92,1.3572
9/22/2011,14.0944,456.5,0.437,0.0123,4.805,6.696,0.23456,1.718,41.35,80.51,1.3465
9/23/2011,13.56,397,0.6297,0.026,4.81,6.712,0.23578,1.8334,41.25,79.85,1.3497
9/26/2011,13.5402,401.5,0.3845,0.0205,4.8,6.681,0.23744,1.9002,39.02,80.24,1.3531
9/27/2011,13.3658,395,0.2679,0.0078,4.785,6.51,0.23878,1.9711,37.71,84.45,1.3583
9/28/2011,13.5563,401,0.3037,0.0093,4.785,6.493,0.23889,1.9797,41.08,81.21,1.3542
9/29/2011,13.71,409,0.3563,0.0349,4.7875,6.487,0.23944,1.9962,38.84,82.14,1.3597
9/30/2011,13.8973,443.5,0.274,0.0346,4.7843,6.589,0.23944,1.9154,42.96,79.2,1.3388
10/3/2011,14.0332,460,0.2558,0.0118,4.7905,6.737,0.24,1.756,45.45,77.61,1.3176
10/4/2011,13.7439,401,0.3807,0.0332,4.79,6.82,0.24111,1.8207,40.82,75.67,1.335
10/5/2011,13.5536,371.5,0.3601,0.0121,4.7862,6.6,0.24067,1.8877,37.81,79.68,1.3348
10/6/2011,13.4214,420,0.2672,0.0354,4.79,6.519,0.24233,1.9872,36.27,82.59,1.3437
10/7/2011,13.4598,422.5,0.2931,0.0406,4.79,6.486,0.24289,2.0764,36.2,82.98,1.3378
10/10/2011,13.2374,414.5,0.2705,0.0143,4.795,6.417,0.243,2.0764,33.02,85.41,1.3642
10/11/2011,13.3988,395.5,0.1785,0.0116,4.795,6.346,0.24311,2.1496,32.86,85.81,1.364
10/12/2011,13.2874,374,0.2324,0.0058,4.795,6.325,0.24322,2.2101,31.26,85.57,1.3792
10/13/2011,13.428,384,0.1819,0.004,4.795,6.293,0.24333,2.1834,30.7,84.23,1.3778
10/14/2011,13.243,374,0.3504,0.0161,4.7975,6.182,0.24333,2.2477,28.24,86.8,1.3882
10/17/2011,13.4856,437.5,0.3493,0.021,4.7936,6.279,0.24444,2.155,33.39,86.38,1.3738
10/18/2011,13.3809,428.5,0.214,0.0075,4.7975,6.252,0.24472,2.1763,31.56,88.34,1.3752
10/19/2011,13.4595,434,0.1869,0.0021,4.805,6.226,0.24472,2.1603,34.44,86.11,1.3761
10/20/2011,13.698,437.5,0.4081,0.014,4.79,6.302,0.24472,2.1888,34.78,85.3,1.378
10/21/2011,13.6752,416,0.1911,0.0312,4.7906,6.277,0.24472,2.2192,31.32,87.4,1.3896
10/24/2011,13.3708,397.5,0.3355,0.004,4.7875,6.219,0.24472,2.2336,29.26,91.27,1.3929
10/25/2011,13.5191,394,0.2584,0.0068,4.7925,6.258,0.24472,2.1089,32.22,93.17,1.3907
10/26/2011,13.4023,364,0.1864,0.0058,4.81,6.239,0.24583,2.2041,29.86,90.2,1.3906
10/27/2011,13.1342,366.5,0.3275,0.0299,4.8069,6.138,0.24583,2.3964,25.46,93.96,1.4189
10/28/2011,12.9989,373,0.1681,0.005,4.7975,6.16,0.24583,2.3167,24.53,93.32,1.4148
10/31/2011,13.3517,410,0.3617,0.0063,4.8018,6.195,0.24528,2.1133,29.96,93.19,1.3857
11/1/2011,13.6136,398.5,0.4309,0.0085,4.8,6.218,0.24528,1.9889,34.77,92.19,1.3703
11/2/2011,13.5378,395,0.2029,0.0055,4.8,6.218,0.24528,1.9854,32.74,92.51,1.3747
11/3/2011,13.3333,356.5,0.3507,0.004,4.79,6.098,0.2475,2.0734,30.5,94.07,1.3823
11/4/2011,13.4901,357,0.2474,0.026,4.795,6.047,0.2475,2.0327,30.16,94.26,1.3791
11/7/2011,13.4148,362.5,0.1575,0.009,4.7975,6.055,0.24778,2.0371,29.85,95.52,1.3776
11/8/2011,13.3336,395,0.1392,0.0093,4.7875,6.09,0.24778,2.0769,27.48,96.8,1.3833
11/9/2011,13.677,382.5,0.3591,0.0164,4.795,6.211,0.24778,1.9615,36.16,95.74,1.3543
11/10/2011,13.5387,383,0.2173,0.015,4.805,6.198,0.24789,2.0564,32.81,97.78,1.3606
11/11/2011,13.5395,384,0.1903,0.0847,4.805,6.221,0.249,2.0564,30.04,98.99,1.3751
11/14/2011,13.5105,375,0.1373,0.0222,4.8039,6.29,0.25022,2.0556,31.13,98.14,1.3633
11/15/2011,13.6039,403,0.1567,0.0287,4.7936,6.376,0.25172,2.0451,31.22,99.37,1.3539
11/16/2011,13.6457,358.5,0.1524,0.0082,4.81,6.407,0.25172,2,33.51,102.59,1.3463
11/17/2011,13.7219,327.5,0.1467,0.0152,4.8056,6.498,0.25478,1.9602,34.51,98.82,1.3458
11/18/2011,13.7267,318.5,0.1817,0.0105,4.795,6.474,0.25656,2.0104,32,97.41,1.3524
11/21/2011,14.0165,339.5,0.3368,0.007,4.795,6.49,0.25667,1.955,32.91,96.92,1.3489
11/22/2011,13.9785,366,0.1747,0.0076,4.7941,6.517,0.25722,1.917,31.97,98.01,1.3505
11/23/2011,14.1788,376,0.2628,0.0228,4.805,6.626,0.25722,1.8835,33.98,96.17,1.3341
11/24/2011,14.205,376,0.1943,0.043,4.8025,6.68,0.25722,1.8835,33.98,96.17,1.3346
11/25/2011,14.2305,412,0.1384,0.112,4.81,6.755,0.25944,1.9635,34.47,96.77,1.3238
11/28/2011,14.0258,403.5,0.2725,0.0272,4.805,6.633,0.26,1.9739,32.13,98.21,1.332
11/29/2011,13.823,413.5,0.3087,0.0139,4.795,6.486,0.27022,1.9913,30.64,99.79,1.3316
11/30/2011,13.6251,357.5,0.3572,0.0135,4.7975,6.242,0.27144,2.068,27.8,100.36,1.3446
12/1/2011,13.6125,356,0.1473,0.0063,4.8,6.301,0.27144,2.0873,27.41,100.2,1.3461
12/2/2011,13.6363,363.5,0.2058,0.0306,4.795,6.361,0.27033,2.0331,27.52,100.96,1.3391
12/5/2011,13.529,370,0.1726,0.0169,4.805,6.331,0.2741,2.0436,27.84,100.99,1.3401
12/6/2011,13.4823,360.5,0.1222,0.0158,4.79,6.339,0.27505,2.0891,28.13,101.28,1.3402
12/7/2011,13.5107,343.5,0.111,0.0096,4.7975,6.323,0.2763,2.0296,28.67,100.49,1.3412
12/8/2011,13.7118,342,0.289,0.0202,4.805,6.395,0.2763,1.9704,30.59,98.34,1.334
12/9/2011,13.5744,359.5,0.2075,0.0227,4.81,6.373,0.27655,2.0611,26.38,99.41,1.3386
12/12/2011,13.8176,364,0.3146,0.0115,4.81,6.367,0.27755,2.0121,25.67,97.77,1.3187
12/13/2011,13.869,368,0.1733,0.0081,4.805,6.498,0.2783,1.9651,25.41,100.14,1.3037
12/14/2011,13.8923,363.5,0.1304,0.0121,4.8075,6.608,0.28255,1.9027,26.04,94.95,1.2983
12/15/2011,13.9153,362.5,0.1892,0.0073,4.8,6.591,0.2846,1.9079,25.11,93.87,1.3016
12/16/2011,13.8775,359.5,0.1534,0.0296,4.787,6.614,0.28485,1.8474,24.29,93.53,1.3046
12/19/2011,13.9116,357,0.1033,0.0052,4.8025,6.6,0.28735,1.8096,24.92,93.88,1.2998
12/20/2011,13.7845,345,0.1908,0.0115,4.7983,6.496,0.2906,1.9233,23.22,97.22,1.3082
12/21/2011,13.8272,340,0.2078,0.0171,4.79,6.433,0.29185,1.9668,21.43,98.67,1.3048
12/22/2011,13.8198,313.5,0.0758,0.0064,4.8,6.382,0.2936,1.9476,21.16,99.53,1.305
12/23/2011,13.845,285,0.1021,0.0319,4.8018,6.344,0.29395,2.0244,20.73,99.68,1.3044
12/26/2011,13.8632,280,0.0465,0.0463,4.7935,6.336,0.29395,2.0244,20.73,99.68,1.3059
12/27/2011,14.0101,330,0.2,0.0187,4.7862,6.431,0.29395,2.0052,21.91,101.34,1.307
12/28/2011,13.988,337.5,0.1281,0.0191,4.7975,6.465,0.2963,1.9162,23.52,99.36,1.2941
12/29/2011,13.9966,338.5,0.0708,0.0096,4.79,6.501,0.2953,1.8988,22.65,99.65,1.2961
12/30/2011,13.9357,384.5,0.1064,0.0614,4.8035,6.487,0.2953,1.8762,23.4,98.83,1.2959
1/2/2012,13.9187,385,0.0994,0.05,4.805,6.483,0.2953,1.8762,23.4,98.83,1.2934
1/3/2012,13.6468,354,0.3041,0.0132,4.8,6.386,0.2953,1.9474,22.97,102.96,1.305
1/4/2012,13.7,300,0.1219,0.01,4.79,6.339,0.2953,1.9771,22.22,103.22,1.2943
1/5/2012,13.7661,337.5,0.1309,0.004,4.7815,6.317,0.2953,1.9946,21.48,101.81,1.2788
1/6/2012,13.7391,345,0.1322,0.004,4.78,6.358,0.2963,1.9578,20.63,101.56,1.2716
1/9/2012,13.6968,344,0.0896,0.0163,4.795,6.353,0.2963,1.9578,21.07,101.31,1.2765
1/10/2012,13.6329,336,0.1582,0.0136,4.7875,6.31,0.2958,1.9683,20.69,102.24,1.2778
1/11/2012,13.6087,353,0.1031,0.015,4.78,6.32,0.2947,1.9037,21.05,100.87,1.2707
1/12/2012,13.5323,358,0.104,0.0174,4.7837,6.276,0.2896,1.9228,20.47,99.1,1.2813
1/13/2012,13.5985,393.5,0.1871,0.0143,4.79,6.278,0.2851,1.8636,20.91,98.7,1.268
1/16/2012,13.5528,385.5,0.1065,0.0206,4.79,6.236,0.2816,1.8636,20.91,98.7,1.2667
1/17/2012,13.4381,367.5,0.1752,0.003,4.78,6.206,0.281,1.8566,22.2,100.71,1.2737
1/18/2012,13.3089,370,0.1748,0.0032,4.775,6.134,0.2809,1.8983,20.89,100.59,1.2864
1/19/2012,13.221,354.5,0.1271,0.009,4.785,6.1,0.2789,1.977,19.87,100.39,1.2968
1/20/2012,13.1813,347.5,0.1236,0.0117,4.7725,6.034,0.2773,2.0246,18.28,98.46,1.2931
1/23/2012,13.1685,363.5,0.1253,0.005,4.7879,6.077,0.2763,2.0511,18.67,99.58,1.3016
1/24/2012,13.0998,361,0.1552,0.0095,4.7975,6.084,0.2753,2.06,18.91,98.95,1.3036
1/25/2012,13.019,356.5,0.1939,0.011,4.775,6.022,0.2728,1.9946,18.31,99.4,1.3105
1/26/2012,12.9913,336,0.2083,0.0226,4.78,5.947,0.2705,1.9313,18.57,99.7,1.3109
1/27/2012,12.9169,325,0.1573,0.0178,4.79,5.955,0.27,1.891,18.53,99.56,1.322
1/30/2012,12.9776,315.5,0.1432,0.0052,4.7925,5.918,0.26775,1.8439,19.4,98.78,1.3144
1/31/2012,13.0456,326,0.1616,0.0079,4.7918,5.924,0.26475,1.7971,19.44,98.48,1.3084
2/1/2012,12.8923,340,0.2188,0.0072,4.785,5.926,0.264,1.8265,18.55,97.61,1.3161
2/2/2012,12.8013,335,0.1413,0.0057,4.7869,6.025,0.2625,1.8212,17.98,96.36,1.3144
2/3/2012,12.6596,313,0.1945,0.03,4.785,6.081,0.2605,1.9224,17.1,97.84,1.3158
2/6/2012,12.6683,310,0.1607,0.004,4.785,6.081,0.25975,1.9066,17.76,96.91,1.313
2/7/2012,12.675,310,0.1122,0.0092,4.7825,6.159,0.257,1.9734,17.65,98.41,1.326
2/8/2012,12.7185,340,0.1124,0.0078,4.785,6.233,0.25475,1.9822,18.16,98.71,1.3261
2/9/2012,12.6708,315,0.1084,0.0035,4.785,6.203,0.2535,2.0364,18.63,99.84,1.3286
2/10/2012,12.8021,315,0.1804,0.0305,4.79,6.303,0.2505,1.9862,20.79,98.67,1.3197
2/13/2012,12.6982,285.5,0.1474,0.0045,4.785,6.182,0.2485,1.9741,19.04,100.91,1.3186
2/14/2012,12.7605,302,0.1257,0.0035,4.785,6.176,0.2475,1.9361,19.54,100.74,1.3134
2/15/2012,12.8791,353.5,0.1879,0.0075,4.78,6.232,0.246,1.9275,21.14,101.8,1.3066
2/16/2012,12.8174,315.5,0.2046,0.0076,4.785,6.232,0.2455,1.9827,19.22,102.31,1.313
2/17/2012,12.7593,314,0.0911,0.0125,4.7825,6.233,0.2455,2.0017,17.78,103.24,1.314
2/20/2012,12.6934,309,0.107,0.0283,4.7801,6.208,0.2455,2.0017,17.78,103.24,1.3243
2/21/2012,12.7929,320,0.1366,0.0116,4.7825,6.25,0.2455,2.0591,18.19,105.84,1.3234
2/22/2012,12.8447,334.5,0.0812,0.0083,4.78,6.253,0.2445,2.0034,18.19,106.28,1.3249
2/23/2012,12.822,323.5,0.1683,0.006,4.785,6.276,0.244,1.9965,16.8,107.83,1.3373
2/24/2012,12.9041,322,0.1392,0.007,4.785,6.3,0.244,1.9757,17.31,109.77,1.3449
2/27/2012,12.8907,331,0.138,0.0063,4.7833,6.225,0.244,1.9255,18.19,108.56,1.3397
2/28/2012,12.8444,349,0.0895,0.0043,4.78,6.214,0.244,1.9428,17.96,106.55,1.3458
2/29/2012,12.8624,324,0.1446,0.005,4.785,6.226,0.2435,1.9705,18.43,107.07,1.3325
3/1/2012,12.7241,386.5,0.1615,0.0066,4.785,6.254,0.243,2.0261,17.26,108.84,1.3311
3/2/2012,12.7599,385,0.0858,0.0059,4.7738,6.3,0.24275,1.9739,17.29,106.7,1.3198
3/5/2012,12.8354,378,0.0997,0.0111,4.775,6.335,0.24275,2.0104,18.05,106.72,1.3217
3/6/2012,13.0011,370,0.223,0.011,4.78,6.264,0.24275,1.9427,20.87,104.7,1.3111
3/7/2012,12.8732,364,0.1724,0.0043,4.7738,6.194,0.24275,1.9756,19.07,106.16,1.3149
3/8/2012,12.6785,357.5,0.2431,0.006,4.759,6.131,0.24175,2.0121,17.95,106.58,1.3274
3/9/2012,12.6425,354,0.1232,0.0146,4.764,6.134,0.24175,2.0279,17.11,107.4,1.3123
3/12/2012,12.6602,360,0.1087,0.0046,4.7587,6.123,0.24175,2.0331,15.64,106.34,1.3154
3/13/2012,12.5592,352.5,0.1329,0.0044,4.765,6.16,0.24175,2.1263,14.8,106.71,1.3084
3/14/2012,12.7265,352.5,0.1836,0.0068,4.765,6.27,0.24175,2.2686,15.31,105.43,1.3033
3/15/2012,12.6575,343,0.1073,0.0079,4.765,6.276,0.24175,2.2794,15.42,105.11,1.308
3/16/2012,12.6692,365,0.0783,0.0107,4.765,6.294,0.24175,2.294,14.47,107.06,1.3175
3/19/2012,12.6453,361,0.1134,0.0068,4.765,6.294,0.24175,2.3772,15.04,108.09,1.3238
3/20/2012,12.6502,361.5,0.1011,0.0062,4.77,6.326,0.24175,2.3591,15.58,105.61,1.3225
3/21/2012,12.7066,349,0.1251,0.0067,4.7688,6.306,0.24175,2.296,15.13,107.27,1.3216
3/22/2012,12.8122,343,0.1768,0.0008,4.7683,6.248,0.24175,2.2781,15.57,105.35,1.3201
3/23/2012,12.7474,347,0.1347,0.0035,4.7683,6.234,0.24125,2.2317,14.82,106.87,1.327
3/26/2012,12.6672,378.5,0.1345,0.0032,4.7666,6.251,0.24125,2.2479,14.26,107.03,1.3359
3/27/2012,12.7025,383.5,0.0963,0.005,4.764,6.217,0.24125,2.1836,15.59,107.33,1.3316
3/28/2012,12.7549,374,0.1544,0.0051,4.764,6.225,0.24125,2.1997,15.47,105.41,1.3317
3/29/2012,12.8028,360,0.1455,0.0211,4.77,6.255,0.24125,2.1587,15.48,102.78,1.3302
3/30/2012,12.8107,370,0.0883,0.004,4.77,6.224,0.24125,2.2088,15.5,103.02,1.3344
4/2/2012,12.7326,376,0.1417,0.0186,4.76,6.167,0.24125,2.182,15.64,105.23,1.332
4/3/2012,12.7632,368,0.1137,0.0065,4.76,6.184,0.24125,2.2988,15.66,104.01,1.3233
4/4/2012,12.7846,361.5,0.0882,0.004,4.76,6.232,0.24125,2.2233,16.44,101.47,1.3142
4/5/2012,12.8732,365,0.1269,0.0005,4.76,6.236,0.24125,2.1805,16.7,103.31,1.3065
4/6/2012,12.9842,367,0.1987,0.0238,4.76,6.23,0.24125,2.0545,16.7,103.31,1.3097
4/9/2012,12.9712,365,0.103,0.0076,4.7575,6.139,0.24125,2.0474,18.81,102.46,1.3106
4/10/2012,13.1578,401.5,0.2594,0.0055,4.7595,6.145,0.24025,1.9823,20.39,101.02,1.3082
4/11/2012,13.1668,416,0.0898,0.0022,4.75,6.084,0.24025,2.0351,20.02,102.7,1.3109
4/12/2012,13.0309,408.5,0.1464,0.0071,4.75,6.096,0.24025,2.051,17.2,103.64,1.3188
4/13/2012,13.1775,419,0.1705,0.0135,4.7557,6.059,0.23975,1.9823,19.55,102.83,1.3078
4/16/2012,13.2129,406,0.1452,0.0036,4.7525,6.058,0.23975,1.9805,19.55,102.93,1.3142
4/17/2012,13.107,428.5,0.1974,0.003,4.7475,6.002,0.23975,1.9981,18.46,104.2,1.3127
4/18/2012,13.1808,422.5,0.111,0.004,4.725,6.016,0.23975,1.9753,18.64,102.67,1.3123
4/19/2012,13.198,387,0.1303,0.0089,4.7175,6.007,0.23975,1.9665,18.36,102.27,1.3138
4/20/2012,13.101,372.5,0.1286,0.0082,4.725,5.996,0.23975,1.9629,17.44,103.05,1.3219
4/23/2012,13.1756,384,0.1488,0.0096,4.72,5.986,0.23875,1.9349,18.97,103.11,1.3156
4/24/2012,13.1567,428,0.0863,0.0045,4.725,6.023,0.23875,1.9735,18.1,103.55,1.3197
4/25/2012,13.1639,408,0.0794,0.004,4.725,6.058,0.23875,1.984,16.82,104.12,1.3217
4/26/2012,13.1731,397.5,0.1363,0.0059,4.725,6.032,0.23875,1.9383,16.24,104.55,1.3218
4/27/2012,12.9678,426,0.2833,0.0071,4.7475,6.081,0.23875,1.9348,16.32,104.93,1.3254
