date,mxn_usd_spot,mxn_fwd_1m,min_max_spread,bid_ask_spread,mxn_interbank_1m,mxn_sov_10y,usa_libor_1m,usa_sov_10y,vix,oil_prices,eur_usd_spot,amount,direction,type,sell_amount,FX level,FX log returns,Bid ask abs,Min max abs,Forward points first difference,Interbank rate vs Libor,VIX first diff,EURUSD log returns,Oil prices log returns,FX intervention in USD,fx_intervention_minprice,fx_intervention_nominprice,FX intervention dummy,FX intervention dummy lag,Intercept,FX log returns_fwd
2010-11-11,12.2602,235.0,0.084,0.0099,4.898,,0.25344,2.6447,18.64,87.81,1.3667,,,,,12.2602,33.743102635884284,0.0099,0.084,0.0,0.017999999999999794,0.1700000000000017,-84.51780729638479,0.0,0.0,,,0,0.0,1,67.63263680311867
2010-11-12,12.3434,250.0,0.1358,0.0187,4.88,,0.25344,2.7871,20.61,84.88,1.3693,,,,,12.3434,67.63263680311867,0.0187,0.1358,0.15,-0.017999999999999794,1.9699999999999989,19.00585367433126,-339.36895066176515,0.0,,,0,0.0,1,-29.7767774710107
2010-11-15,12.3067,241.0,0.1214,0.034,4.88,,0.25344,2.9593,20.2,84.86,1.3587,,,,,12.3067,-29.7767774710107,0.034,0.1214,-0.09,0.0,-0.41000000000000014,-77.71300107910034,-2.356545315488261,0.0,,,0,0.0,1,89.70991595817156
2010-11-16,12.4176,275.0,0.2205,0.0113,4.85,,0.25344,2.84,22.58,82.34,1.3489,,,,,12.4176,89.70991595817156,0.0113,0.2205,0.34,-0.03000000000000025,2.379999999999999,-72.38914754643935,-301.4582343242014,0.0,,,0,0.0,1,-39.37648311489588
2010-11-17,12.3688,287.0,0.0953,0.0073,4.875,,0.25344,2.8766,21.76,80.44,1.3529,,,,,12.3688,-39.37648311489588,0.0073,0.0953,0.12,0.025000000000000355,-0.8199999999999967,29.60991133680627,-233.45451437307432,0.0,,,0,0.0,1,-77.83593191153717
2010-11-18,12.2729,315.0,0.1072,0.0071,4.8625,,0.25344,2.895,18.75,81.85,1.3642,,,,,12.2729,-77.83593191153717,0.0071,0.1072,0.28,-0.012500000000000178,-3.0100000000000016,83.17739611304364,173.76738912692466,0.0,,,0,0.0,1,-10.271795858552146
2010-11-19,12.2603,330.0,0.0641,0.026,4.88,,0.25344,2.8713,18.04,81.51,1.3673,,,,,12.2603,-10.271795858552146,0.026,0.0641,0.15,0.01750000000000007,-0.7100000000000009,22.698160944169917,-41.625917107777404,0.0,,,0,0.0,1,32.735119294316014
2010-11-22,12.3005,328.0,0.1327,0.0066,4.865,,0.25344,2.8019,18.37,81.74,1.3627,,,,,12.3005,32.735119294316014,0.0066,0.1327,-0.02,-0.01499999999999968,0.33000000000000185,-33.6996655926079,28.177660297650622,0.0,,,0,0.0,1,143.1115339182201
2010-11-23,12.4778,360.0,0.2067,0.0054,4.845,,0.25344,2.7729,20.63,81.25,1.3368,,,,,12.4778,143.1115339182201,0.0054,0.2067,0.32,-0.020000000000000462,2.259999999999998,-191.8932747459113,-60.126569262843184,0.0,,,0,0.0,1,-84.18222020731322
2010-11-24,12.3732,340.0,0.165,0.0085,4.835,,0.25344,2.912,19.56,83.86,1.3335,,,,,12.3732,-84.18222020731322,0.0085,0.165,-0.2,-0.009999999999999787,-1.0700000000000003,-24.71633659115004,316.1792053276973,0.0,,,0,0.0,1,8.563235163985953
2010-11-25,12.3838,343.5,0.0613,0.0566,4.8743,,0.255,2.9085,19.56,83.86,1.3358,,,,,12.3838,8.563235163985953,0.0566,0.0613,0.035,0.03774000000000033,0.0,17.232986694667773,0.0,0.0,,,0,0.0,1,84.43075814159903
2010-11-26,12.4888,380.0,0.1567,0.0206,4.865,,0.25625,2.8663,22.22,83.76,1.324,,,,,12.4888,84.43075814159903,0.0206,0.1567,0.365,-0.010549999999999393,2.66,-88.72905794582154,-11.93175180335144,0.0,,,0,0.0,1,3.9227459724483356
2010-11-29,12.4937,385.0,0.1506,0.0068,4.895,,0.2575,2.8205,21.53,85.73,1.3125,,,,,12.4937,3.9227459724483356,0.0068,0.1506,0.05,0.02874999999999872,-0.6899999999999977,-87.23742031174734,232.47256128383117,0.0,,,0,0.0,1,-4.803573951316984
2010-11-30,12.4877,342.0,0.1579,0.0064,4.9,,0.26063,2.7968,23.54,84.11,1.2982,,,,,12.4877,-4.803573951316984,0.0064,0.1579,-0.43,0.0018700000000011485,2.009999999999998,-109.55025866410584,-190.77356716318684,0.0,,,0,0.0,1,-69.02536495999772
2010-12-01,12.4018,287.0,0.1391,0.0044,4.885,,0.26531,2.9642,21.36,86.75,1.3139,,,,,12.4018,-69.02536495999772,0.0044,0.1391,-0.55,-0.01968000000000103,-2.1799999999999997,120.21124048408346,309.049528526226,0.0,,,0,0.0,1,-60.739819148069834
2010-12-02,12.3267,282.5,0.1216,0.0061,4.885,,0.26563,2.9885,19.39,88.0,1.3209,,,,,12.3267,-60.739819148069834,0.0061,0.1216,-0.045,-0.00031999999999943185,-1.9699999999999989,53.135087820414235,143.0639565123793,0.0,,,0,0.0,1,8.27129906544115
2010-12-03,12.3369,295.0,0.1697,0.004,4.8625,,0.265,3.0055,18.01,89.19,1.3415,,,,,12.3369,8.27129906544115,0.004,0.1697,0.125,-0.021869999999999834,-1.379999999999999,154.75068435861056,134.32111199909446,0.0,,,0,0.0,1,24.772927615561912
2010-12-06,12.3675,287.5,0.0767,0.01,4.885,,0.265,2.9201,18.02,89.38,1.3308,,,,,12.3675,24.772927615561912,0.01,0.0767,-0.075,0.022499999999999964,0.00999999999999801,-80.08125721357163,21.280178271895007,0.0,,,0,0.0,1,101.84468761465122
2010-12-07,12.4941,272.5,0.1792,0.0061,4.885,,0.26375,3.1257,17.99,88.69,1.3261,,,,,12.4941,101.84468761465122,0.0061,0.1792,-0.15,0.0012499999999997513,-0.030000000000001137,-35.37961460768328,-77.49800116944465,0.0,,,0,0.0,1,-73.02029046990927
2010-12-08,12.4032,275.0,0.1376,0.006,4.885,,0.2625,3.2723,17.74,88.28,1.3262,,,,,12.4032,-73.02029046990927,0.006,0.1376,0.025,0.0012499999999997513,-0.25,0.7540625121385217,-46.33561999825322,0.0,,,0,0.0,1,57.96185610423252
2010-12-09,12.4753,250.0,0.1184,0.0058,4.9065,,0.26219,3.2037,17.25,88.37,1.3238,,,,,12.4753,57.96185610423252,0.0058,0.1184,-0.25,0.02181000000000033,-0.48999999999999844,-18.113212499447783,10.189641413774392,0.0,,,0,0.0,1,-18.45344640223695
2010-12-10,12.4523,290.0,0.0466,0.0061,4.885,,0.26031,3.319,17.61,87.79,1.3225,,,,,12.4523,-18.45344640223695,0.0061,0.0466,0.4,-0.01961999999999975,0.35999999999999943,-9.8250395236799,-65.84946591795642,0.0,,,0,0.0,1,-40.879117674809386
2010-12-13,12.4015,309.0,0.1155,0.0084,4.87,,0.26031,3.275,17.55,88.61,1.3391,,,,,12.4015,-40.879117674809386,0.0084,0.1155,0.19,-0.01499999999999968,-0.05999999999999872,124.73861769066116,92.97119121093652,0.0,,,0,0.0,1,-10.891709259630712
2010-12-14,12.388,265.0,0.0701,0.006,4.895,,0.26063,3.4727,17.61,88.28,1.3378,,,,,12.388,-10.891709259630712,0.006,0.0701,-0.44,0.024679999999999147,0.05999999999999872,-9.712728172127637,-37.31136670675414,0.0,,,0,0.0,1,55.62479375773766
2010-12-15,12.4571,265.0,0.117,0.0058,4.905,,0.26063,3.5318,17.94,88.62,1.3213,,,,,12.4571,55.62479375773766,0.0058,0.117,0.0,0.010000000000000675,0.33000000000000185,-124.10373264136668,38.439843828077414,0.0,,,0,0.0,1,-36.833935260962164
2010-12-16,12.4113,287.0,0.0772,0.0158,4.905,,0.26063,3.4224,17.39,87.7,1.3243,,,,,12.4113,-36.833935260962164,0.0158,0.0772,0.22,0.0,-0.5500000000000007,22.679175127474444,-104.35666393206094,0.0,,,0,0.0,1,-6.286571124399608
2010-12-17,12.4035,295.0,0.0802,0.004,4.9,,0.26063,3.3279,16.11,88.02,1.3189,,,,,12.4035,-6.286571124399608,0.004,0.0802,0.08,-0.004999999999999893,-1.2800000000000011,-40.85962101079657,36.42162004807894,0.0,,,0,0.0,1,6.769989861803842
2010-12-20,12.4119,320.0,0.0643,0.0048,4.895,,0.26063,3.3358,16.41,88.81,1.3131,,,,,12.4119,6.769989861803842,0.0048,0.0643,0.25,-0.005000000000000782,0.3000000000000007,-44.07301966879737,89.35194887467394,0.0,,,0,0.0,1,-47.8912260215359
2010-12-21,12.3526,320.0,0.0708,0.0048,4.875,,0.26063,3.3031,16.49,89.82,1.3101,,,,,12.3526,-47.8912260215359,0.0048,0.0708,0.0,-0.019999999999999574,0.0799999999999983,-22.872837053342717,113.08411389179071,0.0,,,0,0.0,1,-39.74664750311911
2010-12-22,12.3036,294.5,0.0786,0.0069,4.89,,0.26063,3.3458,15.45,90.48,1.31,,,,,12.3036,-39.74664750311911,0.0069,0.0786,-0.255,0.01499999999999968,-1.0399999999999991,-0.7633296442776231,73.21164148273216,0.0,,,0,0.0,1,44.44091330094767
2010-12-23,12.3584,315.0,0.0753,0.0118,4.88,,0.26063,3.3892,16.47,91.51,1.3114,,,,,12.3584,44.44091330094767,0.0118,0.0753,0.205,-0.009999999999999787,1.0199999999999996,10.681316343216414,113.19424119421798,0.0,,,0,0.0,1,5.177323439488504
2010-12-24,12.3648,295.0,0.0519,0.0191,4.88,,0.26063,3.3933,16.47,91.51,1.3122,,,,,12.3648,5.177323439488504,0.0191,0.0519,-0.2,0.0,0.0,6.098490812582532,0.0,0.0,,,0,0.0,1,-1.4558513116247631
2010-12-27,12.363,301.5,0.0694,0.01,4.87,,0.26063,3.3294,17.67,91.0,1.3164,,,,,12.363,-1.4558513116247631,0.01,0.0694,0.065,-0.009999999999999787,1.2000000000000028,31.95620158407763,-55.88749410436792,0.0,,,0,0.0,1,19.232484574517322
2010-12-28,12.3868,283.5,0.1098,0.0235,4.885,,0.26063,3.4795,17.52,91.49,1.3114,,,,,12.3868,19.232484574517322,0.0235,0.1098,-0.18,0.01499999999999968,-0.15000000000000213,-38.054692396659114,53.701701745937804,0.0,,,0,0.0,1,-15.674111037148762
2010-12-29,12.3674,250.0,0.0639,0.006,4.9075,,0.26063,3.3489,17.28,91.12,1.3225,,,,,12.3674,-15.674111037148762,0.006,0.0639,-0.335,0.022499999999999964,-0.23999999999999844,84.28615902935591,-40.523575525170344,0.0,,,0,0.0,1,27.534546583925387
2010-12-30,12.4015,247.5,0.0514,0.004,4.875,,0.26063,3.3646,17.52,89.84,1.3289,,,,,12.4015,27.534546583925387,0.004,0.0514,-0.025,-0.03249999999999975,0.23999999999999844,48.27647605007661,-141.47008708738954,0.0,,,0,0.0,1,-49.63310864797994
2010-12-31,12.3401,244.5,0.0815,0.0601,4.875,,0.26063,3.2935,17.75,91.38,1.3387,,,,,12.3401,-49.63310864797994,0.0601,0.0815,-0.03,0.0,0.23000000000000043,73.47461454389897,169.96325704937595,0.0,,,0,0.0,1,-74.26149163373184
2011-01-03,12.2488,280.5,0.1407,0.004,4.86,,0.26063,3.3324,17.61,91.55,1.3361,,,,,12.2488,-74.26149163373184,0.004,0.1407,0.36,-0.01499999999999968,-0.14000000000000057,-19.440711970036464,18.58634985394339,0.0,,,0,0.0,1,-17.32281324166035
2011-01-04,12.2276,292.5,0.0873,0.006,4.845,,0.26063,3.3287,17.38,89.38,1.3308,,,,,12.2276,-17.32281324166035,0.006,0.0873,0.12,-0.015000000000000568,-0.23000000000000043,-39.746574505267176,-239.88327615214345,0.0,,,0,0.0,1,-32.84855360616605
2011-01-05,12.1875,275.0,0.0902,0.005,4.845,,0.26125,3.4654,17.02,90.3,1.315,,,,,12.1875,-32.84855360616605,0.005,0.0902,-0.175,-0.0006199999999996209,-0.35999999999999943,-119.43599532456768,102.40516917634375,0.0,,,0,0.0,1,27.694947399392763
2011-01-06,12.2213,271.0,0.087,0.0098,4.8708,,0.26125,3.3932,17.4,88.38,1.3003,,,,,12.2213,27.694947399392763,0.0098,0.087,-0.04,0.025800000000000267,0.379999999999999,-112.416585545907,-214.91760720345818,0.0,,,0,0.0,1,8.996630959814436
2011-01-07,12.2323,302.5,0.0895,0.0076,4.845,,0.26125,3.3237,17.14,88.03,1.2907,,,,,12.2323,8.996630959814436,0.0076,0.0895,0.315,-0.025800000000000267,-0.259999999999998,-74.10300216132237,-39.68034229779088,0.0,,,0,0.0,1,-14.807848409676803
2011-01-10,12.2142,339.0,0.0793,0.0079,4.855,,0.26125,3.2832,17.54,89.25,1.2951,,,,,12.2142,-14.807848409676803,0.0079,0.0793,0.365,0.009999999999999787,0.3999999999999986,34.0320538839957,137.63755186933713,0.0,,,0,0.0,1,-65.21851528746333
2011-01-11,12.1348,319.5,0.0975,0.004,4.8658,,0.26125,3.3396,16.89,91.11,1.2974,,,,,12.1348,-65.21851528746333,0.004,0.0975,-0.195,0.010799999999999699,-0.6499999999999986,17.743495494135928,206.26147066018646,0.0,,,0,0.0,1,-50.56107002317903
2011-01-12,12.0736,276.0,0.1024,0.0032,4.885,,0.26125,3.365,16.24,91.86,1.3134,,,,,12.0736,-50.56107002317903,0.0032,0.1024,-0.435,0.019199999999999662,-0.6500000000000021,122.5693297791697,81.981111718804,0.0,,,0,0.0,1,41.73956476623313
2011-01-13,12.1241,302.5,0.1022,0.0059,4.86,,0.26125,3.2972,16.39,91.4,1.3365,,,,,12.1241,41.73956476623313,0.0059,0.1022,0.265,-0.02499999999999858,0.15000000000000213,174.35061822101562,-50.20200437543032,0.0,,,0,0.0,1,-63.5463882447913
2011-01-14,12.0473,290.0,0.1617,0.004,4.845,,0.26125,3.3231,15.46,91.54,1.3388,,,,,12.0473,-63.5463882447913,0.004,0.1617,-0.125,-0.015000000000000568,-0.9299999999999997,17.194337581978232,15.305567653917244,0.0,,,0,0.0,1,-61.61397642349814
2011-01-17,11.9733,310.0,0.0929,0.0068,4.87,,0.26125,3.3291,15.46,91.54,1.3294,,,,,11.9733,-61.61397642349814,0.0068,0.0929,0.2,0.025000000000000355,0.0,-70.45977729690068,0.0,0.0,,,0,0.0,1,37.429966797265116
2011-01-18,12.0182,325.0,0.1118,0.0077,4.85,,0.26063,3.3663,15.87,91.38,1.3387,,,,,12.0182,37.429966797265116,0.0077,0.1118,0.15,-0.01938000000000084,0.40999999999999837,69.71281184370542,-17.49399090370698,0.0,,,0,0.0,1,54.683714183043975
2011-01-19,12.0841,335.5,0.1283,0.0087,4.8615,,0.26,3.339,17.31,90.86,1.3473,,,,,12.0841,54.683714183043975,0.0087,0.1283,0.105,0.012130000000000862,1.4399999999999995,64.03595969949987,-57.06775803868184,0.0,,,0,0.0,1,-28.590745307291513
2011-01-20,12.0496,310.0,0.1057,0.0039,4.88,,0.26,3.4488,17.99,88.86,1.3472,,,,,12.0496,-28.590745307291513,0.0039,0.1057,-0.255,0.018499999999999517,0.6799999999999997,-0.7422527373974197,-222.57762823494772,0.0,,,0,0.0,1,12.109250125692613
2011-01-21,12.0642,327.5,0.0838,0.0135,4.865,,0.26,3.4042,18.47,89.11,1.3622,,,,,12.0642,12.109250125692613,0.0135,0.0838,0.175,-0.01499999999999968,0.4800000000000004,110.72675319155735,28.094641168661266,0.0,,,0,0.0,1,-11.943270889691767
2011-01-24,12.0498,335.0,0.0537,0.0013,4.845,,0.26,3.4044,17.65,87.87,1.3638,,,,,12.0498,-11.943270889691767,0.0013,0.0537,0.075,-0.020000000000000462,-0.8200000000000003,11.738812793343728,-140.1311211687665,0.0,,,0,0.0,1,37.027415224989724
2011-01-25,12.0945,340.0,0.0932,0.0111,4.85,,0.26,3.3284,17.59,86.19,1.3681,,,,,12.0945,37.027415224989724,0.0111,0.0932,0.05,0.004999999999999893,-0.05999999999999872,31.479948395161188,-193.04287848443985,0.0,,,0,0.0,1,-81.10856251593508
2011-01-26,11.9968,315.0,0.1082,0.0012,4.855,,0.26,3.4146,16.64,87.33,1.3713,,,,,11.9968,-81.10856251593508,0.0012,0.1082,-0.25,0.005000000000000782,-0.9499999999999993,23.36279079739974,131.3988476633378,0.0,,,0,0.0,1,33.5359952150283
2011-01-27,12.0371,289.0,0.0646,0.0052,4.8607,,0.26,3.3873,16.15,85.64,1.3733,,,,,12.0371,33.5359952150283,0.0052,0.0646,-0.26,0.00569999999999915,-0.490000000000002,14.574075304277594,-195.4158270415949,0.0,,,0,0.0,1,139.5047229134284
2011-01-28,12.2062,300.0,0.1987,0.0075,4.85,,0.26,3.3214,20.04,89.34,1.361,,,,,12.2062,139.5047229134284,0.0075,0.1987,0.11,-0.010699999999999932,3.8900000000000006,-89.96878884770166,422.968522024905,0.0,,,0,0.0,1,-69.30285341020166
2011-01-31,12.1219,289.0,0.1262,0.0076,4.85,,0.26,3.3704,19.53,92.19,1.3694,,,,,12.1219,-69.30285341020166,0.0076,0.1262,-0.11,0.0,-0.509999999999998,61.52964035496371,314.02348886530297,0.0,,,0,0.0,1,-100.98750944669852
2011-02-01,12.0001,285.5,0.1753,0.0059,4.825,,0.263,3.4394,17.63,90.77,1.3829,,,,,12.0001,-100.98750944669852,0.0059,0.1753,-0.035,-0.02799999999999958,-1.9000000000000021,98.1005578365015,-155.22830271967172,0.0,,,0,0.0,1,10.07816912512316
2011-02-02,12.0122,286.0,0.0523,0.0103,4.835,,0.263,3.4771,17.3,90.86,1.381,,,,,12.0122,10.07816912512316,0.0103,0.0523,0.005,0.009999999999999787,-0.3299999999999983,-13.748690613205078,9.91025792721336,0.0,,,0,0.0,1,-7.745127411419771
2011-02-03,12.0029,295.0,0.0884,0.0041,4.845,,0.263,3.5488,16.69,90.54,1.3634,,,,,12.0029,-7.745127411419771,0.0041,0.0884,0.09,0.009999999999999787,-0.6099999999999994,-128.26294480607277,-35.281183234446665,0.0,,,0,0.0,1,-13.839563344794298
2011-02-04,11.9863,296.5,0.0639,0.0089,4.845,,0.26275,3.6356,15.93,89.03,1.3582,,,,,11.9863,-13.839563344794298,0.0089,0.0639,0.015,0.00025000000000030553,-0.7600000000000016,-38.21286248993817,-168.18350422232726,0.0,,,0,0.0,1,24.58119485721171
2011-02-07,12.0158,302.0,0.0651,0.0081,4.845,,0.26375,3.6299,16.28,87.48,1.3583,,,,,12.0158,24.58119485721171,0.0081,0.0651,0.055,-0.001000000000000334,0.3500000000000014,0.736241487540362,-175.63195777012723,0.0,,,0,0.0,1,20.11989471451313
2011-02-08,12.04,300.0,0.0998,0.0063,4.84,,0.264,3.7373,15.81,86.94,1.3625,,,,,12.04,20.11989471451313,0.0063,0.0998,-0.02,-0.005250000000000199,-0.47000000000000064,30.873297089541285,-61.91970247921107,0.0,,,0,0.0,1,33.74697966997932
2011-02-09,12.0807,297.5,0.0816,0.0048,4.84,,0.264,3.6465,15.87,86.71,1.3732,,,,,12.0807,33.74697966997932,0.0048,0.0816,-0.025,0.0,0.05999999999999872,78.22535046137783,-26.49008171576953,0.0,,,0,0.0,1,-4.470938971644071
2011-02-10,12.0753,297.5,0.0711,0.0067,4.84,,0.264,3.6928,16.09,86.73,1.3601,,,,,12.0753,-4.470938971644071,0.0067,0.0711,0.0,0.0,0.22000000000000064,-95.85556144829242,2.306273072954664,0.0,,,0,0.0,1,-37.16952067861181
2011-02-11,12.0305,292.5,0.1198,0.013,4.845,,0.26575,3.6288,15.69,85.58,1.3551,,,,,12.0305,-37.16952067861181,0.013,0.1198,-0.05,0.0032500000000004192,-0.40000000000000036,-36.82974110039624,-133.48233707693683,0.0,,,0,0.0,1,16.859558917894155
2011-02-14,12.0508,279.0,0.0584,0.007,4.855,,0.26475,3.6194,15.95,84.81,1.3489,,,,,12.0508,16.859558917894155,0.007,0.0584,-0.135,0.01100000000000012,0.2599999999999998,-45.85806853034095,-90.38150615062034,0.0,,,0,0.0,1,83.29800584915361
2011-02-15,12.1516,299.0,0.1445,0.0056,4.83,,0.264,3.6044,16.37,84.32,1.3487,,,,,12.1516,83.29800584915361,0.0056,0.1445,0.2,-0.024250000000000327,0.4200000000000017,-1.4827995282213702,-57.94375580556551,0.0,,,0,0.0,1,-74.75450606149136
2011-02-16,12.0611,312.5,0.1122,0.0059,4.83,,0.263,3.6193,16.72,84.99,1.3569,,,,,12.0611,-74.75450606149136,0.0059,0.1122,0.135,0.001000000000000334,0.34999999999999787,60.61520629095204,79.1451771748278,0.0,,,0,0.0,1,-34.21788148302419
2011-02-17,12.0199,299.5,0.0949,0.004,4.835,,0.263,3.5725,16.59,86.36,1.3609,,,,,12.0199,-34.21788148302419,0.004,0.0949,-0.13,0.004999999999999893,-0.129999999999999,29.435594143646547,159.91003136071802,0.0,,,0,0.0,1,10.975762961078743
2011-02-18,12.0331,298.5,0.0538,0.004,4.865,,0.262,3.5799,16.43,86.2,1.3693,,,,,12.0331,10.975762961078743,0.004,0.0538,-0.01,0.030999999999999694,-0.16000000000000014,61.534147719160316,-18.544279769591352,0.0,,,0,0.0,1,34.59450353459626
2011-02-21,12.0748,308.25,0.0692,0.0134,4.8589,,0.262,3.5874,16.43,86.2,1.3679,,,,,12.0748,34.59450353459626,0.0134,0.0692,0.0975,-0.006099999999999994,0.0,-10.229432427894325,0.0,0.0,,,0,0.0,1,46.92982372206653
2011-02-22,12.1316,310.0,0.094,0.0126,4.85,,0.2615,3.4533,20.8,93.57,1.3651,,,,,12.1316,46.92982372206653,0.0126,0.094,0.0175,-0.008399999999999963,4.370000000000001,-20.490310864665148,820.3964161817415,0.0,,,0,0.0,1,44.331016668892964
2011-02-23,12.1855,311.5,0.1522,0.004,4.83,,0.2615,3.4848,22.13,98.1,1.3749,,,,,12.1855,44.331016668892964,0.004,0.1522,0.015,-0.019999999999999574,1.3299999999999983,71.53315174256024,472.7754728349577,0.0,,,0,0.0,1,-31.397974242453387
2011-02-24,12.1473,338.5,0.1093,0.0041,4.82,,0.2615,3.4477,21.32,97.28,1.38,,,,,12.1473,-31.397974242453387,0.0041,0.1093,0.27,-0.009999999999999787,-0.8099999999999987,37.024979680622906,-83.93948353460453,0.0,,,0,0.0,1,-17.137823571823002
2011-02-25,12.1265,352.0,0.0497,0.0221,4.8413,,0.261,3.4125,19.22,97.88,1.3753,,,,,12.1265,-17.137823571823002,0.0221,0.0497,0.135,0.02179999999999982,-2.1000000000000014,-34.11610030588185,61.4882035661399,0.0,,,0,0.0,1,-20.55465246283836
2011-02-28,12.1016,365.0,0.0579,0.0052,4.855,,0.261,3.4272,18.35,96.97,1.3806,,,,,12.1016,-20.55465246283836,0.0052,0.0579,0.13,0.013700000000000045,-0.8699999999999974,38.46298148713115,-93.40586258015969,0.0,,,0,0.0,1,15.853097976361475
2011-03-01,12.1208,350.0,0.076,0.004,4.84,,0.261,3.3921,21.01,99.63,1.3777,,,,,12.1208,15.853097976361475,0.004,0.076,-0.15,-0.015000000000000568,2.66,-21.027452188219467,270.61671740309885,0.0,,,0,0.0,1,-25.608631708052943
2011-03-02,12.0898,342.0,0.0633,0.0015,4.8536,,0.26,3.4697,20.7,102.23,1.3865,,,,,12.0898,-25.608631708052943,0.0015,0.0633,-0.08,0.014600000000000612,-0.3100000000000023,63.67144005279433,257.6185271215787,0.0,,,0,0.0,1,-69.97243773988949
2011-03-03,12.0055,337.0,0.1176,0.0096,4.84,,0.26,3.5554,18.6,101.91,1.397,,,,,12.0055,-69.97243773988949,0.0096,0.1176,-0.05,-0.013600000000000279,-2.099999999999998,75.44494201129083,-31.351059283205217,0.0,,,0,0.0,1,1.6657643814818268
2011-03-04,12.0075,340.0,0.0578,0.005,4.815,,0.26,3.49,19.06,104.42,1.3987,,,,,12.0075,1.6657643814818268,0.005,0.0578,0.03,-0.024999999999999467,0.4599999999999973,12.161535282963886,243.31157141804093,0.0,,,0,0.0,1,33.8381662851672
2011-03-07,12.0482,362.5,0.0831,0.0041,4.84,,0.259,3.5123,20.66,105.44,1.3968,,,,,12.0482,33.8381662851672,0.0041,0.0831,0.225,0.025999999999998913,1.6000000000000014,-13.593276999205413,97.20842771790656,0.0,,,0,0.0,1,-35.58722616993995
2011-03-08,12.0054,336.0,0.0923,0.0038,4.865,,0.258,3.5477,19.82,105.02,1.3905,,,,,12.0054,-35.58722616993995,0.0038,0.0923,-0.265,0.02600000000000069,-0.8399999999999999,-45.20511411318206,-39.912625444838255,0.0,,,0,0.0,1,-63.75755371343168
2011-03-09,11.9291,315.0,0.1195,0.0032,4.84,,0.258,3.4675,20.22,104.38,1.3909,,,,,11.9291,-63.75755371343168,0.0032,0.1195,-0.21,-0.025000000000000355,0.3999999999999986,2.8762493906480713,-61.12721994446082,0.0,,,0,0.0,1,44.080386211802185
2011-03-10,11.9818,290.0,0.0735,0.004,4.8587,,0.2555,3.3584,21.88,102.7,1.3797,,,,,11.9818,44.080386211802185,0.004,0.0735,-0.25,0.02120000000000033,1.6600000000000001,-80.84935399096736,-162.25969280754538,0.0,,,0,0.0,1,-62.203781253236045
2011-03-11,11.9075,300.0,0.1286,0.009,4.825,,0.255,3.4025,20.08,101.16,1.3902,,,,,11.9075,-62.203781253236045,0.009,0.1286,0.1,-0.033199999999999896,-1.8000000000000007,75.81537452397752,-151.08695132748255,0.0,,,0,0.0,1,-10.419030796424003
2011-03-14,11.8951,310.0,0.0726,0.004,4.865,,0.2535,3.3563,21.13,101.19,1.3992,,,,,11.8951,-10.419030796424003,0.004,0.0726,0.1,0.04150000000000009,1.0500000000000007,64.5302303800669,2.965159399041399,0.0,,,0,0.0,1,83.1332358532038
2011-03-15,11.9944,322.0,0.2122,0.0056,4.835,,0.2535,3.303,24.32,97.18,1.3998,,,,,11.9944,83.1332358532038,0.0056,0.2122,0.12,-0.03000000000000025,3.1900000000000013,4.28724551046896,-404.35008763911526,0.0,,,0,0.0,1,129.1398664119917
2011-03-16,12.1503,340.0,0.2331,0.003,4.84,,0.2535,3.17,29.4,97.98,1.3899,,,,,12.1503,129.1398664119917,0.003,0.2331,0.18,0.004999999999999893,5.079999999999998,-70.97567164726871,81.98447232671701,0.0,,,0,0.0,1,-47.27088036617096
2011-03-17,12.093,370.0,0.16,0.0083,4.815,,0.2535,3.255,26.37,101.42,1.4021,,,,,12.093,-47.27088036617096,0.0083,0.16,0.3,-0.024999999999999467,-3.0299999999999976,87.39310636373456,345.069341564443,0.0,,,0,0.0,1,-33.38071575557379
2011-03-18,12.0527,360.0,0.0678,0.0175,4.8546,,0.2535,3.2678,24.44,101.07,1.4182,,,,,12.0527,-33.38071575557379,0.0175,0.0678,-0.1,0.03959999999999919,-1.9299999999999997,114.1734914281049,-34.56964280301879,0.0,,,0,0.0,1,-54.65972002618329
2011-03-21,11.987,355.0,0.119,0.006,4.8546,,0.2525,3.3282,20.61,102.33,1.4226,,,,,11.987,-54.65972002618329,0.006,0.119,-0.05,0.0009999999999994458,-3.830000000000002,30.97721429518688,123.8953901209286,0.0,,,0,0.0,1,3.7533624312019533
2011-03-22,11.9915,331.0,0.0518,0.0073,4.83,,0.252,3.3263,20.21,104.0,1.4196,,,,,11.9915,3.7533624312019533,0.0073,0.0518,-0.24,-0.0240999999999989,-0.3999999999999986,-21.110415270735057,161.88014042708602,0.0,,,0,0.0,1,25.485571978057347
2011-03-23,12.0221,339.5,0.0557,0.0038,4.865,7.503,0.2495,3.3501,19.17,105.75,1.4088,,,,,12.0221,25.485571978057347,0.0038,0.0557,0.085,0.037499999999999645,-1.0399999999999991,-76.36863590344915,166.86918785014737,0.0,,,0,0.0,1,-62.49681366588591
2011-03-24,11.9472,342.5,0.091,0.0036,4.825,7.489,0.24825,3.4037,18.0,105.6,1.4177,,,,,11.9472,-62.49681366588591,0.0036,0.091,0.03,-0.038749999999999396,-1.1700000000000017,62.975619415894826,-14.194466542262543,0.0,,,0,0.0,1,37.59497147113856
